property,species,foreground,background,enrichment_quantity,fg_bg_pair,enriched,enrichment_state
Motor proteins,gibbon,genes_with_shadow,genes_with_shadow,0.0,genes_with_shadow | genes_with_shadow,0,not_enriched
Motor proteins,gibbon,genes_without_shadow,no_bg,0.0,genes_without_shadow | no_bg,0,not_enriched
Motor proteins,gibbon,genes_without_shadow,all_genes,0.0,genes_without_shadow | all_genes,0,not_enriched
Motor proteins,gibbon,genes_without_shadow,genes_with_shadow,0.0,genes_without_shadow | genes_with_shadow,0,not_enriched
Aminoacyl-tRNA biosynthesis,bonobo,symmetric_shadow,no_bg,0.0,symmetric_shadow | no_bg,0,not_enriched
Aminoacyl-tRNA biosynthesis,bonobo,symmetric_shadow,all_genes,0.0,symmetric_shadow | all_genes,0,not_enriched
Aminoacyl-tRNA biosynthesis,bonobo,symmetric_shadow,genes_with_shadow,0.0,symmetric_shadow | genes_with_shadow,0,not_enriched
Aminoacyl-tRNA biosynthesis,bonobo,no_upstream,no_bg,0.0,no_upstream | no_bg,0,not_enriched
Aminoacyl-tRNA biosynthesis,bonobo,no_upstream,all_genes,0.0,no_upstream | all_genes,0,not_enriched
Aminoacyl-tRNA biosynthesis,bonobo,no_upstream,genes_with_shadow,0.0,no_upstream | genes_with_shadow,0,not_enriched
Aminoacyl-tRNA biosynthesis,bonobo,no_downstream,no_bg,0.0,no_downstream | no_bg,0,not_enriched
Aminoacyl-tRNA biosynthesis,bonobo,no_downstream,all_genes,0.0,no_downstream | all_genes,0,not_enriched
Aminoacyl-tRNA biosynthesis,bonobo,no_downstream,genes_with_shadow,0.0,no_downstream | genes_with_shadow,0,not_enriched
Aminoacyl-tRNA biosynthesis,bonobo,genes_with_shadow,no_bg,0.0,genes_with_shadow | no_bg,0,not_enriched
Aminoacyl-tRNA biosynthesis,bonobo,genes_with_shadow,all_genes,0.0,genes_with_shadow | all_genes,0,not_enriched
Aminoacyl-tRNA biosynthesis,bonobo,genes_with_shadow,genes_with_shadow,0.0,genes_with_shadow | genes_with_shadow,0,not_enriched
Aminoacyl-tRNA biosynthesis,bonobo,genes_without_shadow,no_bg,0.0,genes_without_shadow | no_bg,0,not_enriched
Aminoacyl-tRNA biosynthesis,bonobo,genes_without_shadow,all_genes,0.0,genes_without_shadow | all_genes,0,not_enriched
Aminoacyl-tRNA biosynthesis,bonobo,genes_without_shadow,genes_with_shadow,0.0,genes_without_shadow | genes_with_shadow,0,not_enriched
Aminoacyl-tRNA biosynthesis,borangutan,symmetric_shadow,no_bg,0.0,symmetric_shadow | no_bg,0,not_enriched
Aminoacyl-tRNA biosynthesis,borangutan,symmetric_shadow,all_genes,0.0,symmetric_shadow | all_genes,0,not_enriched
Aminoacyl-tRNA biosynthesis,borangutan,symmetric_shadow,genes_with_shadow,0.0,symmetric_shadow | genes_with_shadow,0,not_enriched
Aminoacyl-tRNA biosynthesis,borangutan,no_upstream,no_bg,1.2512,no_upstream | no_bg,1,enriched
Aminoacyl-tRNA biosynthesis,borangutan,no_upstream,all_genes,1.1644,no_upstream | all_genes,1,enriched
Aminoacyl-tRNA biosynthesis,borangutan,no_upstream,genes_with_shadow,1.1572,no_upstream | genes_with_shadow,1,enriched
Aminoacyl-tRNA biosynthesis,borangutan,no_downstream,no_bg,0.0,no_downstream | no_bg,0,not_enriched
Aminoacyl-tRNA biosynthesis,borangutan,no_downstream,all_genes,0.0,no_downstream | all_genes,0,not_enriched
Aminoacyl-tRNA biosynthesis,borangutan,no_downstream,genes_with_shadow,0.0,no_downstream | genes_with_shadow,0,not_enriched
Aminoacyl-tRNA biosynthesis,borangutan,genes_with_shadow,no_bg,0.0,genes_with_shadow | no_bg,0,not_enriched
Aminoacyl-tRNA biosynthesis,borangutan,genes_with_shadow,all_genes,0.0,genes_with_shadow | all_genes,0,not_enriched
Aminoacyl-tRNA biosynthesis,borangutan,genes_with_shadow,genes_with_shadow,0.0,genes_with_shadow | genes_with_shadow,0,not_enriched
Aminoacyl-tRNA biosynthesis,borangutan,genes_without_shadow,no_bg,0.0,genes_without_shadow | no_bg,0,not_enriched
Aminoacyl-tRNA biosynthesis,borangutan,genes_without_shadow,all_genes,0.0,genes_without_shadow | all_genes,0,not_enriched
Aminoacyl-tRNA biosynthesis,borangutan,genes_without_shadow,genes_with_shadow,0.0,genes_without_shadow | genes_with_shadow,0,not_enriched
Aminoacyl-tRNA biosynthesis,gorilla,symmetric_shadow,no_bg,0.0,symmetric_shadow | no_bg,0,not_enriched
Aminoacyl-tRNA biosynthesis,gorilla,symmetric_shadow,all_genes,0.0,symmetric_shadow | all_genes,0,not_enriched
Aminoacyl-tRNA biosynthesis,gorilla,symmetric_shadow,genes_with_shadow,0.0,symmetric_shadow | genes_with_shadow,0,not_enriched
Aminoacyl-tRNA biosynthesis,gorilla,no_upstream,no_bg,0.0,no_upstream | no_bg,0,not_enriched
Aminoacyl-tRNA biosynthesis,gorilla,no_upstream,all_genes,0.0,no_upstream | all_genes,0,not_enriched
Aminoacyl-tRNA biosynthesis,gorilla,no_upstream,genes_with_shadow,0.0,no_upstream | genes_with_shadow,0,not_enriched
Aminoacyl-tRNA biosynthesis,gorilla,no_downstream,no_bg,0.0,no_downstream | no_bg,0,not_enriched
Aminoacyl-tRNA biosynthesis,gorilla,no_downstream,all_genes,0.0,no_downstream | all_genes,0,not_enriched
Aminoacyl-tRNA biosynthesis,gorilla,no_downstream,genes_with_shadow,0.0,no_downstream | genes_with_shadow,0,not_enriched
Aminoacyl-tRNA biosynthesis,gorilla,genes_with_shadow,no_bg,0.0,genes_with_shadow | no_bg,0,not_enriched
Aminoacyl-tRNA biosynthesis,gorilla,genes_with_shadow,all_genes,0.0,genes_with_shadow | all_genes,0,not_enriched
Aminoacyl-tRNA biosynthesis,gorilla,genes_with_shadow,genes_with_shadow,0.0,genes_with_shadow | genes_with_shadow,0,not_enriched
Aminoacyl-tRNA biosynthesis,gorilla,genes_without_shadow,no_bg,0.0,genes_without_shadow | no_bg,0,not_enriched
Aminoacyl-tRNA biosynthesis,gorilla,genes_without_shadow,all_genes,0.0,genes_without_shadow | all_genes,0,not_enriched
Aminoacyl-tRNA biosynthesis,gorilla,genes_without_shadow,genes_with_shadow,0.0,genes_without_shadow | genes_with_shadow,0,not_enriched
Aminoacyl-tRNA biosynthesis,sorangutan,symmetric_shadow,no_bg,0.0,symmetric_shadow | no_bg,0,not_enriched
Aminoacyl-tRNA biosynthesis,sorangutan,symmetric_shadow,all_genes,0.0,symmetric_shadow | all_genes,0,not_enriched
Aminoacyl-tRNA biosynthesis,sorangutan,symmetric_shadow,genes_with_shadow,0.0,symmetric_shadow | genes_with_shadow,0,not_enriched
Aminoacyl-tRNA biosynthesis,sorangutan,no_upstream,no_bg,1.2747,no_upstream | no_bg,1,enriched
Aminoacyl-tRNA biosynthesis,sorangutan,no_upstream,all_genes,1.1971,no_upstream | all_genes,1,enriched
Aminoacyl-tRNA biosynthesis,sorangutan,no_upstream,genes_with_shadow,1.1874,no_upstream | genes_with_shadow,1,enriched
Aminoacyl-tRNA biosynthesis,sorangutan,no_downstream,no_bg,0.0,no_downstream | no_bg,0,not_enriched
Aminoacyl-tRNA biosynthesis,sorangutan,no_downstream,all_genes,0.0,no_downstream | all_genes,0,not_enriched
Aminoacyl-tRNA biosynthesis,sorangutan,no_downstream,genes_with_shadow,0.0,no_downstream | genes_with_shadow,0,not_enriched
Aminoacyl-tRNA biosynthesis,sorangutan,genes_with_shadow,no_bg,0.0,genes_with_shadow | no_bg,0,not_enriched
Aminoacyl-tRNA biosynthesis,sorangutan,genes_with_shadow,all_genes,0.0,genes_with_shadow | all_genes,0,not_enriched
Aminoacyl-tRNA biosynthesis,sorangutan,genes_with_shadow,genes_with_shadow,0.0,genes_with_shadow | genes_with_shadow,0,not_enriched
Aminoacyl-tRNA biosynthesis,sorangutan,genes_without_shadow,no_bg,0.0,genes_without_shadow | no_bg,0,not_enriched
Aminoacyl-tRNA biosynthesis,sorangutan,genes_without_shadow,all_genes,0.0,genes_without_shadow | all_genes,0,not_enriched
Aminoacyl-tRNA biosynthesis,sorangutan,genes_without_shadow,genes_with_shadow,0.0,genes_without_shadow | genes_with_shadow,0,not_enriched
Aminoacyl-tRNA biosynthesis,chimpanzee,symmetric_shadow,no_bg,0.0,symmetric_shadow | no_bg,0,not_enriched
Aminoacyl-tRNA biosynthesis,chimpanzee,symmetric_shadow,all_genes,0.0,symmetric_shadow | all_genes,0,not_enriched
Aminoacyl-tRNA biosynthesis,chimpanzee,symmetric_shadow,genes_with_shadow,0.0,symmetric_shadow | genes_with_shadow,0,not_enriched
Aminoacyl-tRNA biosynthesis,chimpanzee,no_upstream,no_bg,0.0,no_upstream | no_bg,0,not_enriched
Aminoacyl-tRNA biosynthesis,chimpanzee,no_upstream,all_genes,1.1505,no_upstream | all_genes,1,enriched
Aminoacyl-tRNA biosynthesis,chimpanzee,no_upstream,genes_with_shadow,1.1398,no_upstream | genes_with_shadow,1,enriched
Aminoacyl-tRNA biosynthesis,chimpanzee,no_downstream,no_bg,0.0,no_downstream | no_bg,0,not_enriched
Aminoacyl-tRNA biosynthesis,chimpanzee,no_downstream,all_genes,0.0,no_downstream | all_genes,0,not_enriched
Aminoacyl-tRNA biosynthesis,chimpanzee,no_downstream,genes_with_shadow,0.0,no_downstream | genes_with_shadow,0,not_enriched
Aminoacyl-tRNA biosynthesis,chimpanzee,genes_with_shadow,no_bg,0.0,genes_with_shadow | no_bg,0,not_enriched
Aminoacyl-tRNA biosynthesis,chimpanzee,genes_with_shadow,all_genes,0.0,genes_with_shadow | all_genes,0,not_enriched
Aminoacyl-tRNA biosynthesis,chimpanzee,genes_with_shadow,genes_with_shadow,0.0,genes_with_shadow | genes_with_shadow,0,not_enriched
Aminoacyl-tRNA biosynthesis,chimpanzee,genes_without_shadow,no_bg,0.0,genes_without_shadow | no_bg,0,not_enriched
Aminoacyl-tRNA biosynthesis,chimpanzee,genes_without_shadow,all_genes,0.0,genes_without_shadow | all_genes,0,not_enriched
Aminoacyl-tRNA biosynthesis,chimpanzee,genes_without_shadow,genes_with_shadow,0.0,genes_without_shadow | genes_with_shadow,0,not_enriched
Aminoacyl-tRNA biosynthesis,human,symmetric_shadow,no_bg,0.0,symmetric_shadow | no_bg,0,not_enriched
Aminoacyl-tRNA biosynthesis,human,symmetric_shadow,all_genes,0.0,symmetric_shadow | all_genes,0,not_enriched
Aminoacyl-tRNA biosynthesis,human,symmetric_shadow,genes_with_shadow,0.0,symmetric_shadow | genes_with_shadow,0,not_enriched
Aminoacyl-tRNA biosynthesis,human,no_upstream,no_bg,0.0,no_upstream | no_bg,0,not_enriched
Aminoacyl-tRNA biosynthesis,human,no_upstream,all_genes,1.1563,no_upstream | all_genes,1,enriched
Aminoacyl-tRNA biosynthesis,human,no_upstream,genes_with_shadow,1.1533,no_upstream | genes_with_shadow,1,enriched
Aminoacyl-tRNA biosynthesis,human,no_downstream,no_bg,0.0,no_downstream | no_bg,0,not_enriched
Aminoacyl-tRNA biosynthesis,human,no_downstream,all_genes,0.0,no_downstream | all_genes,0,not_enriched
Aminoacyl-tRNA biosynthesis,human,no_downstream,genes_with_shadow,0.0,no_downstream | genes_with_shadow,0,not_enriched
Aminoacyl-tRNA biosynthesis,human,genes_with_shadow,no_bg,0.0,genes_with_shadow | no_bg,0,not_enriched
Aminoacyl-tRNA biosynthesis,human,genes_with_shadow,all_genes,0.0,genes_with_shadow | all_genes,0,not_enriched
Aminoacyl-tRNA biosynthesis,human,genes_with_shadow,genes_with_shadow,0.0,genes_with_shadow | genes_with_shadow,0,not_enriched
Aminoacyl-tRNA biosynthesis,human,genes_without_shadow,no_bg,0.0,genes_without_shadow | no_bg,0,not_enriched
Aminoacyl-tRNA biosynthesis,human,genes_without_shadow,all_genes,0.0,genes_without_shadow | all_genes,0,not_enriched
Aminoacyl-tRNA biosynthesis,human,genes_without_shadow,genes_with_shadow,0.0,genes_without_shadow | genes_with_shadow,0,not_enriched
Aminoacyl-tRNA biosynthesis,gibbon,symmetric_shadow,no_bg,0.0,symmetric_shadow | no_bg,0,not_enriched
Aminoacyl-tRNA biosynthesis,gibbon,symmetric_shadow,all_genes,0.0,symmetric_shadow | all_genes,0,not_enriched
Aminoacyl-tRNA biosynthesis,gibbon,symmetric_shadow,genes_with_shadow,0.0,symmetric_shadow | genes_with_shadow,0,not_enriched
Aminoacyl-tRNA biosynthesis,gibbon,no_upstream,no_bg,0.0,no_upstream | no_bg,0,not_enriched
Aminoacyl-tRNA biosynthesis,gibbon,no_upstream,all_genes,0.0,no_upstream | all_genes,0,not_enriched
Aminoacyl-tRNA biosynthesis,gibbon,no_upstream,genes_with_shadow,0.0,no_upstream | genes_with_shadow,0,not_enriched
Aminoacyl-tRNA biosynthesis,gibbon,no_downstream,no_bg,0.0,no_downstream | no_bg,0,not_enriched
Aminoacyl-tRNA biosynthesis,gibbon,no_downstream,all_genes,0.0,no_downstream | all_genes,0,not_enriched
Aminoacyl-tRNA biosynthesis,gibbon,no_downstream,genes_with_shadow,0.0,no_downstream | genes_with_shadow,0,not_enriched
Aminoacyl-tRNA biosynthesis,gibbon,genes_with_shadow,no_bg,0.0,genes_with_shadow | no_bg,0,not_enriched
Aminoacyl-tRNA biosynthesis,gibbon,genes_with_shadow,all_genes,0.0,genes_with_shadow | all_genes,0,not_enriched
Aminoacyl-tRNA biosynthesis,gibbon,genes_with_shadow,genes_with_shadow,0.0,genes_with_shadow | genes_with_shadow,0,not_enriched
Aminoacyl-tRNA biosynthesis,gibbon,genes_without_shadow,no_bg,0.0,genes_without_shadow | no_bg,0,not_enriched
Aminoacyl-tRNA biosynthesis,gibbon,genes_without_shadow,all_genes,0.0,genes_without_shadow | all_genes,0,not_enriched
Aminoacyl-tRNA biosynthesis,gibbon,genes_without_shadow,genes_with_shadow,0.0,genes_without_shadow | genes_with_shadow,0,not_enriched
Aldosterone synthesis and secretion,bonobo,symmetric_shadow,no_bg,0.0,symmetric_shadow | no_bg,0,not_enriched
Aldosterone synthesis and secretion,bonobo,symmetric_shadow,all_genes,0.0,symmetric_shadow | all_genes,0,not_enriched
Aldosterone synthesis and secretion,bonobo,symmetric_shadow,genes_with_shadow,0.0,symmetric_shadow | genes_with_shadow,0,not_enriched
Aldosterone synthesis and secretion,bonobo,no_upstream,no_bg,0.0,no_upstream | no_bg,0,not_enriched
Aldosterone synthesis and secretion,bonobo,no_upstream,all_genes,0.0,no_upstream | all_genes,0,not_enriched
Aldosterone synthesis and secretion,bonobo,no_upstream,genes_with_shadow,0.0,no_upstream | genes_with_shadow,0,not_enriched
Aldosterone synthesis and secretion,bonobo,no_downstream,no_bg,0.0,no_downstream | no_bg,0,not_enriched
Aldosterone synthesis and secretion,bonobo,no_downstream,all_genes,0.0,no_downstream | all_genes,0,not_enriched
Aldosterone synthesis and secretion,bonobo,no_downstream,genes_with_shadow,0.0,no_downstream | genes_with_shadow,0,not_enriched
Aldosterone synthesis and secretion,bonobo,genes_with_shadow,no_bg,0.0,genes_with_shadow | no_bg,0,not_enriched
Aldosterone synthesis and secretion,bonobo,genes_with_shadow,all_genes,0.0,genes_with_shadow | all_genes,0,not_enriched
Aldosterone synthesis and secretion,bonobo,genes_with_shadow,genes_with_shadow,0.0,genes_with_shadow | genes_with_shadow,0,not_enriched
Aldosterone synthesis and secretion,bonobo,genes_without_shadow,no_bg,0.0,genes_without_shadow | no_bg,0,not_enriched
Aldosterone synthesis and secretion,bonobo,genes_without_shadow,all_genes,0.0,genes_without_shadow | all_genes,0,not_enriched
Aldosterone synthesis and secretion,bonobo,genes_without_shadow,genes_with_shadow,0.0,genes_without_shadow | genes_with_shadow,0,not_enriched
Aldosterone synthesis and secretion,borangutan,symmetric_shadow,no_bg,0.0,symmetric_shadow | no_bg,0,not_enriched
Aldosterone synthesis and secretion,borangutan,symmetric_shadow,all_genes,0.0,symmetric_shadow | all_genes,0,not_enriched
Aldosterone synthesis and secretion,borangutan,symmetric_shadow,genes_with_shadow,0.0,symmetric_shadow | genes_with_shadow,0,not_enriched
Aldosterone synthesis and secretion,borangutan,no_upstream,no_bg,0.0,no_upstream | no_bg,0,not_enriched
Aldosterone synthesis and secretion,borangutan,no_upstream,all_genes,0.9396,no_upstream | all_genes,1,enriched
Aldosterone synthesis and secretion,borangutan,no_upstream,genes_with_shadow,0.9393,no_upstream | genes_with_shadow,1,enriched
Aldosterone synthesis and secretion,borangutan,no_downstream,no_bg,0.0,no_downstream | no_bg,0,not_enriched
Aldosterone synthesis and secretion,borangutan,no_downstream,all_genes,0.0,no_downstream | all_genes,0,not_enriched
Aldosterone synthesis and secretion,borangutan,no_downstream,genes_with_shadow,0.0,no_downstream | genes_with_shadow,0,not_enriched
Aldosterone synthesis and secretion,borangutan,genes_with_shadow,no_bg,0.0,genes_with_shadow | no_bg,0,not_enriched
Aldosterone synthesis and secretion,borangutan,genes_with_shadow,all_genes,0.0,genes_with_shadow | all_genes,0,not_enriched
Aldosterone synthesis and secretion,borangutan,genes_with_shadow,genes_with_shadow,0.0,genes_with_shadow | genes_with_shadow,0,not_enriched
Aldosterone synthesis and secretion,borangutan,genes_without_shadow,no_bg,0.0,genes_without_shadow | no_bg,0,not_enriched
Aldosterone synthesis and secretion,borangutan,genes_without_shadow,all_genes,0.0,genes_without_shadow | all_genes,0,not_enriched
Aldosterone synthesis and secretion,borangutan,genes_without_shadow,genes_with_shadow,0.0,genes_without_shadow | genes_with_shadow,0,not_enriched
Aldosterone synthesis and secretion,gorilla,symmetric_shadow,no_bg,0.0,symmetric_shadow | no_bg,0,not_enriched
Aldosterone synthesis and secretion,gorilla,symmetric_shadow,all_genes,0.0,symmetric_shadow | all_genes,0,not_enriched
Aldosterone synthesis and secretion,gorilla,symmetric_shadow,genes_with_shadow,0.0,symmetric_shadow | genes_with_shadow,0,not_enriched
Aldosterone synthesis and secretion,gorilla,no_upstream,no_bg,0.0,no_upstream | no_bg,0,not_enriched
Aldosterone synthesis and secretion,gorilla,no_upstream,all_genes,0.9985,no_upstream | all_genes,1,enriched
Aldosterone synthesis and secretion,gorilla,no_upstream,genes_with_shadow,0.9927,no_upstream | genes_with_shadow,1,enriched
Aldosterone synthesis and secretion,gorilla,no_downstream,no_bg,0.0,no_downstream | no_bg,0,not_enriched
Aldosterone synthesis and secretion,gorilla,no_downstream,all_genes,0.0,no_downstream | all_genes,0,not_enriched
Aldosterone synthesis and secretion,gorilla,no_downstream,genes_with_shadow,0.0,no_downstream | genes_with_shadow,0,not_enriched
Aldosterone synthesis and secretion,gorilla,genes_with_shadow,no_bg,0.0,genes_with_shadow | no_bg,0,not_enriched
Aldosterone synthesis and secretion,gorilla,genes_with_shadow,all_genes,0.0,genes_with_shadow | all_genes,0,not_enriched
Aldosterone synthesis and secretion,gorilla,genes_with_shadow,genes_with_shadow,0.0,genes_with_shadow | genes_with_shadow,0,not_enriched
Aldosterone synthesis and secretion,gorilla,genes_without_shadow,no_bg,0.0,genes_without_shadow | no_bg,0,not_enriched
Aldosterone synthesis and secretion,gorilla,genes_without_shadow,all_genes,0.0,genes_without_shadow | all_genes,0,not_enriched
Aldosterone synthesis and secretion,gorilla,genes_without_shadow,genes_with_shadow,0.0,genes_without_shadow | genes_with_shadow,0,not_enriched
Aldosterone synthesis and secretion,sorangutan,symmetric_shadow,no_bg,0.0,symmetric_shadow | no_bg,0,not_enriched
Aldosterone synthesis and secretion,sorangutan,symmetric_shadow,all_genes,0.0,symmetric_shadow | all_genes,0,not_enriched
Aldosterone synthesis and secretion,sorangutan,symmetric_shadow,genes_with_shadow,0.0,symmetric_shadow | genes_with_shadow,0,not_enriched
Aldosterone synthesis and secretion,sorangutan,no_upstream,no_bg,0.0,no_upstream | no_bg,0,not_enriched
Aldosterone synthesis and secretion,sorangutan,no_upstream,all_genes,0.0,no_upstream | all_genes,0,not_enriched
Aldosterone synthesis and secretion,sorangutan,no_upstream,genes_with_shadow,0.0,no_upstream | genes_with_shadow,0,not_enriched
Aldosterone synthesis and secretion,sorangutan,no_downstream,no_bg,0.0,no_downstream | no_bg,0,not_enriched
Aldosterone synthesis and secretion,sorangutan,no_downstream,all_genes,0.0,no_downstream | all_genes,0,not_enriched
